Iteration, Item, Cond, Prime, Target, P_DO, P_PO
7,30,diff,give,hand,0.35500000000000015,0.6449999999999999
7,31,same,lend,lend,0.44120000000000037,0.5587999999999996
7,31,diff,show,lend,0.4685999999999998,0.5314000000000001
7,32,same,send,send,0.39580000000000015,0.6041999999999998
7,32,diff,post,send,0.3925999999999998,0.6074000000000003
8,1,same,show,show,0.36319999999999997,0.6368
8,1,diff,give,show,0.3893999999999998,0.6106000000000001
8,2,same,hand,hand,0.2917999999999999,0.7082000000000002
8,2,diff,send,hand,0.3122,0.6878000000000001
8,3,same,give,give,0.6584000000000001,0.3416
8,3,diff,lend,give,0.6882000000000001,0.3117999999999999
8,4,same,loan,loan,0.3614000000000001,0.6386
8,4,diff,give,loan,0.4399999999999997,0.5600000000000003
8,5,same,send,send,0.38980000000000015,0.6101999999999999
8,5,diff,post,send,0.39700000000000013,0.6029999999999999
8,6,same,give,give,0.6733999999999999,0.3266000000000001
8,6,diff,hand,give,0.6863999999999999,0.3136000000000001
8,7,same,post,post,0.372,0.628
8,7,diff,sell,post,0.41939999999999994,0.5806
8,8,same,lend,lend,0.4436,0.5563999999999999
8,8,diff,show,lend,0.4932000000000002,0.5067999999999997
8,9,same,show,show,0.3729999999999998,0.6270000000000002
8,9,diff,give,show,0.3939999999999998,0.6060000000000002
8,10,same,hand,hand,0.2966000000000001,0.7033999999999999
8,10,diff,send,hand,0.34060000000000007,0.6593999999999999
8,11,same,loan,loan,0.3511999999999997,0.6488000000000005
8,11,diff,give,loan,0.4521999999999996,0.5478000000000004
8,12,same,sell,sell,0.3630000000000001,0.6369999999999998
8,12,diff,show,sell,0.3559999999999996,0.6440000000000003
8,13,same,send,send,0.38740000000000013,0.6125999999999999
8,13,diff,post,send,0.4129999999999999,0.587
8,14,same,give,give,0.6759999999999999,0.3240000000000001
8,14,diff,hand,give,0.6927999999999997,0.3072000000000001
8,15,same,post,post,0.4022000000000001,0.5977999999999998
8,15,diff,send,post,0.45640000000000014,0.5435999999999999
8,16,same,show,show,0.36339999999999995,0.6366
8,16,diff,lend,show,0.3628,0.6372
8,17,same,hand,hand,0.30600000000000016,0.6939999999999997
8,17,diff,offer,hand,0.32700000000000007,0.6729999999999998
8,18,same,lend,lend,0.41520000000000024,0.5847999999999997
8,18,diff,sell,lend,0.48060000000000014,0.5193999999999999
